TSEcod;IBGEcod;Municipio;UF;COD_UF_IBGE;UF_MUN;MAPA_2010;ELE_MUN_2008
80055;4200309;AGRONOMICA;SC;42;SC_AGRONOMICA;SIM;SIM
80071;4200408;AGUA DOCE;SC;42;SC_AGUA DOCE;SIM;SIM
80098;4200507;AGUAS DE CHAPECO;SC;42;SC_AGUAS DE CHAPECO;SIM;SIM
80500;4200556;AGUAS FRIAS;SC;42;SC_AGUAS FRIAS;SIM;SIM
80110;4200606;AGUAS MORNAS;SC;42;SC_AGUAS MORNAS;SIM;SIM
80136;4200705;ALFREDO WAGNER;SC;42;SC_ALFREDO WAGNER;SIM;SIM
81302;4200754;ALTO BELA VISTA;SC;42;SC_ALTO BELA VISTA;SIM;SIM
80152;4200804;ANCHIETA;SC;42;SC_ANCHIETA;SIM;SIM
80179;4200903;ANGELINA;SC;42;SC_ANGELINA;SIM;SIM
80195;4201000;ANITA GARIBALDI;SC;42;SC_ANITA GARIBALDI;SIM;SIM
80217;4201109;ANITAPOLIS;SC;42;SC_ANITAPOLIS;SIM;SIM
80233;4201208;ANTONIO CARLOS;SC;42;SC_ANTONIO CARLOS;SIM;SIM
80063;4201257;APIUNA;SC;42;SC_APIUNA;SIM;SIM
80489;4201273;ARABUTA;SC;42;SC_ARABUTA;SIM;SIM
80250;4201307;ARAQUARI;SC;42;SC_ARAQUARI;SIM;SIM
80276;4201406;ARARANGUA;SC;42;SC_ARARANGUA;SIM;SIM
80292;4201505;ARMAZEM;SC;42;SC_ARMAZEM;SIM;SIM
80314;4201604;ARROIO TRINTA;SC;42;SC_ARROIO TRINTA;SIM;SIM
80802;4201653;ARVOREDO;SC;42;SC_ARVOREDO;SIM;SIM
80330;4201703;ASCURRA;SC;42;SC_ASCURRA;SIM;SIM
80357;4201802;ATALANTA;SC;42;SC_ATALANTA;SIM;SIM
80373;4201901;AURORA;SC;42;SC_AURORA;SIM;SIM
81728;4201950;BALNEARIO ARROIO DO SILVA;SC;42;SC_BALNEARIO ARROIO DO SILVA;SIM;SIM
80390;4202008;BALNEARIO DE CAMBORIU;SC;42;SC_BALNEARIO DE CAMBORIU;SIM;SIM
80683;4202057;BALNEARIO BARRA DO SUL;SC;42;SC_BALNEARIO BARRA DO SUL;SIM;SIM
81744;4202073;BALNEARIO GAIVOTA;SC;42;SC_BALNEARIO GAIVOTA;SIM;SIM
81582;4202081;BANDEIRANTE;SC;42;SC_BANDEIRANTE;SIM;SIM
81760;4202099;BARRA BONITA;SC;42;SC_BARRA BONITA;SIM;SIM
80411;4202107;BARRA VELHA;SC;42;SC_BARRA VELHA;SIM;SIM
81221;4202131;BELA VISTA DO TOLDO;SC;42;SC_BELA VISTA DO TOLDO;SIM;SIM
80748;4202156;BELMONTE;SC;42;SC_BELMONTE;SIM;SIM
80438;4202206;BENEDITO NOVO;SC;42;SC_BENEDITO NOVO;SIM;SIM
80454;4202305;BIGUACU;SC;42;SC_BIGUACU;SIM;SIM
80470;4202404;BLUMENAU;SC;42;SC_BLUMENAU;SIM;SIM
81280;4202438;BOCAINA DO SUL;SC;42;SC_BOCAINA DO SUL;SIM;SIM
80985;4202453;BOMBINHAS;SC;42;SC_BOMBINHAS;SIM;SIM
83895;4202503;BOM JARDIM DA SERRA;SC;42;SC_BOM JARDIM DA SERRA;SIM;SIM
81388;4202537;BOM JESUS;SC;42;SC_BOM JESUS;SIM;SIM
81469;4202578;BOM JESUS DO OESTE;SC;42;SC_BOM JESUS DO OESTE;SIM;SIM
80497;4202602;BOM RETIRO;SC;42;SC_BOM RETIRO;SIM;SIM
80519;4202701;BOTUVERA;SC;42;SC_BOTUVERA;SIM;SIM
80535;4202800;BRACO DO NORTE;SC;42;SC_BRACO DO NORTE;SIM;SIM
80420;4202859;BRACO DO TROMBUDO;SC;42;SC_BRACO DO TROMBUDO;SIM;SIM
81787;4202875;BRUNOPOLIS;SC;42;SC_BRUNOPOLIS;SIM;SIM
80551;4202909;BRUSQUE;SC;42;SC_BRUSQUE;SIM;SIM
80578;4203006;CACADOR;SC;42;SC_CACADOR;SIM;SIM
80594;4203105;CAIBI;SC;42;SC_CAIBI;SIM;SIM
80667;4203154;CALMON;SC;42;SC_CALMON;SIM;SIM
80616;4203204;CAMBORIU;SC;42;SC_CAMBORIU;SIM;SIM
81248;4203253;CAPAO ALTO;SC;42;SC_CAPAO ALTO;SIM;SIM
80632;4203303;CAMPO ALEGRE;SC;42;SC_CAMPO ALEGRE;SIM;SIM
80659;4203402;CAMPO BELO DO SUL;SC;42;SC_CAMPO BELO DO SUL;SIM;SIM
80675;4203501;CAMPO ERE;SC;42;SC_CAMPO ERE;SIM;SIM
80691;4203600;CAMPOS NOVOS;SC;42;SC_CAMPOS NOVOS;SIM;SIM
80713;4203709;CANELINHA;SC;42;SC_CANELINHA;SIM;SIM
80730;4203808;CANOINHAS;SC;42;SC_CANOINHAS;SIM;SIM
80756;4203907;CAPINZAL;SC;42;SC_CAPINZAL;SIM;SIM
81027;4203956;CAPIVARI DE BAIXO;SC;42;SC_CAPIVARI DE BAIXO;SIM;SIM
80772;4204004;CATANDUVAS;SC;42;SC_CATANDUVAS;SIM;SIM
80799;4204103;CAXAMBU DO SUL;SC;42;SC_CAXAMBU DO SUL;SIM;SIM
80268;4204152;CELSO RAMOS;SC;42;SC_CELSO RAMOS;SIM;SIM
80381;4204178;CERRO NEGRO;SC;42;SC_CERRO NEGRO;SIM;SIM
81701;4204194;CHAPADAO DO LAGEADO;SC;42;SC_CHAPADAO DO LAGEADO;SIM;SIM
80810;4204202;CHAPECO;SC;42;SC_CHAPECO;SIM;SIM
80306;4204251;COCAL DO SUL;SC;42;SC_COCAL DO SUL;SIM;SIM
80837;4204301;CONCORDIA;SC;42;SC_CONCORDIA;SIM;SIM
81043;4204350;CORDILHEIRA ALTA;SC;42;SC_CORDILHEIRA ALTA;SIM;SIM
80853;4204400;CORONEL FREITAS;SC;42;SC_CORONEL FREITAS;SIM;SIM
81108;4204459;CORONEL MARTINS;SC;42;SC_CORONEL MARTINS;SIM;SIM
80870;4204509;CORUPA;SC;42;SC_CORUPA;SIM;SIM
83950;4204558;CORREIA PINTO;SC;42;SC_CORREIA PINTO;SIM;SIM
80896;4204608;CRICIUMA;SC;42;SC_CRICIUMA;SIM;SIM
80918;4204707;CUNHA PORA;SC;42;SC_CUNHA PORA;SIM;SIM
81620;4204756;CUNHATAI;SC;42;SC_CUNHATAI;SIM;SIM
80934;4204806;CURITIBANOS;SC;42;SC_CURITIBANOS;SIM;SIM
80950;4204905;DESCANSO;SC;42;SC_DESCANSO;SIM;SIM
80977;4205001;DIONISIO CERQUEIRA;SC;42;SC_DIONISIO CERQUEIRA;SIM;SIM
80993;4205100;DONA EMMA;SC;42;SC_DONA EMMA;SIM;SIM
80080;4205159;DOUTOR PEDRINHO;SC;42;SC_DOUTOR PEDRINHO;SIM;SIM
81426;4205175;ENTRE RIOS;SC;42;SC_ENTRE RIOS;SIM;SIM
81167;4205191;ERMO;SC;42;SC_ERMO;SIM;SIM
81019;4205209;ERVAL VELHO;SC;42;SC_ERVAL VELHO;SIM;SIM
81035;4205308;FAXINAL DOS GUEDES;SC;42;SC_FAXINAL DOS GUEDES;SIM;SIM
81604;4205357;FLOR DO SERTAO;SC;42;SC_FLOR DO SERTAO;SIM;SIM
81051;4205407;FLORIANOPOLIS;SC;42;SC_FLORIANOPOLIS;SIM;SIM
80888;4205431;FORMOSA DO SUL;SC;42;SC_FORMOSA DO SUL;SIM;SIM
81060;4205456;FORQUILHINHA;SC;42;SC_FORQUILHINHA;SIM;SIM
81078;4205506;FRAIBURGO;SC;42;SC_FRAIBURGO;SIM;SIM
81329;4205555;FREI ROGERIO;SC;42;SC_FREI ROGERIO;SIM;SIM
81094;4205605;GALVAO;SC;42;SC_GALVAO;SIM;SIM
81132;4205704;GAROPABA;SC;42;SC_GAROPABA;SIM;SIM
81159;4205803;GARUVA;SC;42;SC_GARUVA;SIM;SIM
81175;4205902;GASPAR;SC;42;SC_GASPAR;SIM;SIM
81116;4206009;GOVERNADOR CELSO RAMOS;SC;42;SC_GOVERNADOR CELSO RAMOS;SIM;SIM
81191;4206108;GRAO PARA;SC;42;SC_GRAO PARA;SIM;SIM
81213;4206207;GRAVATAL;SC;42;SC_GRAVATAL;SIM;SIM
81230;4206306;GUABIRUBA;SC;42;SC_GUABIRUBA;SIM;SIM
81256;4206405;GUARACIABA;SC;42;SC_GUARACIABA;SIM;SIM
81272;4206504;GUARAMIRIM;SC;42;SC_GUARAMIRIM;SIM;SIM
81299;4206603;GUARUJA DO SUL;SC;42;SC_GUARUJA DO SUL;SIM;SIM
80527;4206652;GUATAMBU;SC;42;SC_GUATAMBU;SIM;SIM
81310;4206702;HERVAL D OESTE;SC;42;SC_HERVAL D OESTE;SIM;SIM
81400;4206751;IBIAM;SC;42;SC_IBIAM;SIM;SIM
81337;4206801;IBICARE;SC;42;SC_IBICARE;SIM;SIM
81353;4206900;IBIRAMA;SC;42;SC_IBIRAMA;SIM;SIM
81370;4207007;ICARA;SC;42;SC_ICARA;SIM;SIM
81396;4207106;ILHOTA;SC;42;SC_ILHOTA;SIM;SIM
81418;4207205;IMARUI;SC;42;SC_IMARUI;SIM;SIM
81434;4207304;IMBITUBA;SC;42;SC_IMBITUBA;SIM;SIM
81450;4207403;IMBUIA;SC;42;SC_IMBUIA;SIM;SIM
81477;4207502;INDAIAL;SC;42;SC_INDAIAL;SIM;SIM
81361;4207577;IOMERE;SC;42;SC_IOMERE;SIM;SIM
81493;4207601;IPIRA;SC;42;SC_IPIRA;SIM;SIM
80020;4207650;IPORA D OESTE;SC;42;SC_IPORA D OESTE;SIM;SIM
80829;4207684;IPUACU;SC;42;SC_IPUACU;SIM;SIM
81515;4207700;IPUMIRIM;SC;42;SC_IPUMIRIM;SIM;SIM
80187;4207759;IRACEMINHA;SC;42;SC_IRACEMINHA;SIM;SIM
81531;4207809;IRANI;SC;42;SC_IRANI;SIM;SIM
80861;4207858;IRATI;SC;42;SC_IRATI;SIM;SIM
81558;4207908;IRINEOPOLIS;SC;42;SC_IRINEOPOLIS;SIM;SIM
81574;4208005;ITA;SC;42;SC_ITA;SIM;SIM
81590;4208104;ITAIOPOLIS;SC;42;SC_ITAIOPOLIS;SIM;SIM
81612;4208203;ITAJAI;SC;42;SC_ITAJAI;SIM;SIM
81639;4208302;ITAPEMA;SC;42;SC_ITAPEMA;SIM;SIM
81655;4208401;ITAPIRANGA;SC;42;SC_ITAPIRANGA;SIM;SIM
81663;4208450;ITAPOA;SC;42;SC_ITAPOA;SIM;SIM
81671;4208500;ITUPORANGA;SC;42;SC_ITUPORANGA;SIM;SIM
81698;4208609;JABORA;SC;42;SC_JABORA;SIM;SIM
81710;4208708;JACINTO MACHADO;SC;42;SC_JACINTO MACHADO;SIM;SIM
81736;4208807;JAGUARUNA;SC;42;SC_JAGUARUNA;SIM;SIM
81752;4208906;JARAGUA DO SUL;SC;42;SC_JARAGUA DO SUL;SIM;SIM
81140;4208955;JARDINOPOLIS;SC;42;SC_JARDINOPOLIS;SIM;SIM
81779;4209003;JOACABA;SC;42;SC_JOACABA;SIM;SIM
81795;4209102;JOINVILLE;SC;42;SC_JOINVILLE;SIM;SIM
80101;4209151;JOSE BOITEUX;SC;42;SC_JOSE BOITEUX;SIM;SIM
81540;4209177;JUPIA;SC;42;SC_JUPIA;SIM;SIM
81817;4209201;LACERDOPOLIS;SC;42;SC_LACERDOPOLIS;SIM;SIM
81833;4209300;LAGES;SC;42;SC_LAGES;SIM;SIM
81850;4209409;LAGUNA;SC;42;SC_LAGUNA;SIM;SIM
80586;4209458;LAGEADO GRANDE;SC;42;SC_LAGEADO GRANDE;SIM;SIM
81876;4209508;LAURENTINO;SC;42;SC_LAURENTINO;SIM;SIM
81892;4209607;LAURO MULLER;SC;42;SC_LAURO MULLER;SIM;SIM
81914;4209706;LEBON REGIS;SC;42;SC_LEBON REGIS;SIM;SIM
81930;4209805;LEOBERTO LEAL;SC;42;SC_LEOBERTO LEAL;SIM;SIM
80047;4209854;LINDOIA DO SUL;SC;42;SC_LINDOIA DO SUL;SIM;SIM
81957;4209904;LONTRAS;SC;42;SC_LONTRAS;SIM;SIM
81973;4210001;LUIZ ALVES;SC;42;SC_LUIZ ALVES;SIM;SIM
81809;4210035;LUZERNA;SC;42;SC_LUZERNA;SIM;SIM
80900;4210050;MACIEIRA;SC;42;SC_MACIEIRA;SIM;SIM
81990;4210100;MAFRA;SC;42;SC_MAFRA;SIM;SIM
82015;4210209;MAJOR GERCINO;SC;42;SC_MAJOR GERCINO;SIM;SIM
82031;4210308;MAJOR VIEIRA;SC;42;SC_MAJOR VIEIRA;SIM;SIM
83917;4210407;MARACAJA;SC;42;SC_MARACAJA;SIM;SIM
82058;4210506;MARAVILHA;SC;42;SC_MARAVILHA;SIM;SIM
82066;4210555;MAREMA;SC;42;SC_MAREMA;SIM;SIM
82074;4210605;MASSARANDUBA;SC;42;SC_MASSARANDUBA;SIM;SIM
82090;4210704;MATOS COSTA;SC;42;SC_MATOS COSTA;SIM;SIM
82112;4210803;MELEIRO;SC;42;SC_MELEIRO;SIM;SIM
80365;4210852;MIRIM DOCE;SC;42;SC_MIRIM DOCE;SIM;SIM
82139;4210902;MODELO;SC;42;SC_MODELO;SIM;SIM
82155;4211009;MONDAI;SC;42;SC_MONDAI;SIM;SIM
80004;4211058;MONTE CARLO;SC;42;SC_MONTE CARLO;SIM;SIM
82171;4211108;MONTE CASTELO;SC;42;SC_MONTE CASTELO;SIM;SIM
82198;4211207;MORRO DA FUMACA;SC;42;SC_MORRO DA FUMACA;SIM;SIM
81086;4211256;MORRO GRANDE;SC;42;SC_MORRO GRANDE;SIM;SIM
82210;4211306;NAVEGANTES;SC;42;SC_NAVEGANTES;SIM;SIM
82236;4211405;NOVA ERECHIM;SC;42;SC_NOVA ERECHIM;SIM;SIM
80322;4211454;NOVA ITABERABA;SC;42;SC_NOVA ITABERABA;SIM;SIM
82252;4211504;NOVA TRENTO;SC;42;SC_NOVA TRENTO;SIM;SIM
82279;4211603;NOVA VENEZA;SC;42;SC_NOVA VENEZA;SIM;SIM
80764;4211652;NOVO HORIZONTE;SC;42;SC_NOVO HORIZONTE;SIM;SIM
82295;4211702;ORLEANS;SC;42;SC_ORLEANS;SIM;SIM
83976;4211751;OTACILIO COSTA;SC;42;SC_OTACILIO COSTA;SIM;SIM
82317;4211801;OURO;SC;42;SC_OURO;SIM;SIM
80845;4211850;OURO VERDE;SC;42;SC_OURO VERDE;SIM;SIM
81442;4211876;PAIAL;SC;42;SC_PAIAL;SIM;SIM
81264;4211892;PAINEL;SC;42;SC_PAINEL;SIM;SIM
82333;4211900;PALHOCA;SC;42;SC_PALHOCA;SIM;SIM
82350;4212007;PALMA SOLA;SC;42;SC_PALMA SOLA;SIM;SIM
81566;4212056;PALMEIRA;SC;42;SC_PALMEIRA;SIM;SIM
82376;4212106;PALMITOS;SC;42;SC_PALMITOS;SIM;SIM
82392;4212205;PAPANDUVA;SC;42;SC_PAPANDUVA;SIM;SIM
80705;4212239;PARAISO;SC;42;SC_PARAISO;SIM;SIM
80403;4212254;PASSO DE TORRES;SC;42;SC_PASSO DE TORRES;SIM;SIM
80624;4212270;PASSOS MAIA;SC;42;SC_PASSOS MAIA;SIM;SIM
82414;4212304;PAULO LOPES;SC;42;SC_PAULO LOPES;SIM;SIM
82430;4212403;PEDRAS GRANDES;SC;42;SC_PEDRAS GRANDES;SIM;SIM
82457;4212502;PENHA;SC;42;SC_PENHA;SIM;SIM
82473;4212601;PERITIBA;SC;42;SC_PERITIBA;SIM;SIM
83925;4212650;PESCARIA BRAVA;SC;42;SC_PESCARIA BRAVA;NAO;NAO
82490;4212700;PETROLANDIA;SC;42;SC_PETROLANDIA;SIM;SIM
82511;4212809;BALNEARIO PICARRAS;SC;42;SC_BALNEARIO PICARRAS;SIM;SIM
82538;4212908;PINHALZINHO;SC;42;SC_PINHALZINHO;SIM;SIM
82554;4213005;PINHEIRO PRETO;SC;42;SC_PINHEIRO PRETO;SIM;SIM
82570;4213104;PIRATUBA;SC;42;SC_PIRATUBA;SIM;SIM
80543;4213153;PLANALTO ALEGRE;SC;42;SC_PLANALTO ALEGRE;SIM;SIM
82597;4213203;POMERODE;SC;42;SC_POMERODE;SIM;SIM
82619;4213302;PONTE ALTA;SC;42;SC_PONTE ALTA;SIM;SIM
80926;4213351;PONTE ALTA DO NORTE;SC;42;SC_PONTE ALTA DO NORTE;SIM;SIM
82635;4213401;PONTE SERRADA;SC;42;SC_PONTE SERRADA;SIM;SIM
82651;4213500;PORTO BELO;SC;42;SC_PORTO BELO;SIM;SIM
82678;4213609;PORTO UNIAO;SC;42;SC_PORTO UNIAO;SIM;SIM
82694;4213708;POUSO REDONDO;SC;42;SC_POUSO REDONDO;SIM;SIM
82716;4213807;PRAIA GRANDE;SC;42;SC_PRAIA GRANDE;SIM;SIM
82732;4213906;PRESIDENTE CASTELLO BRANC;SC;42;SC_PRESIDENTE CASTELLO BRANC;SIM;SIM
82759;4214003;PRESIDENTE GETULIO;SC;42;SC_PRESIDENTE GETULIO;SIM;SIM
82775;4214102;PRESIDENTE NEREU;SC;42;SC_PRESIDENTE NEREU;SIM;SIM
81647;4214151;PRINCESA;SC;42;SC_PRINCESA;SIM;SIM
82791;4214201;QUILOMBO;SC;42;SC_QUILOMBO;SIM;SIM
82813;4214300;RANCHO QUEIMADO;SC;42;SC_RANCHO QUEIMADO;SIM;SIM
82830;4214409;RIO DAS ANTAS;SC;42;SC_RIO DAS ANTAS;SIM;SIM
82856;4214508;RIO DO CAMPO;SC;42;SC_RIO DO CAMPO;SIM;SIM
82872;4214607;RIO DO OESTE;SC;42;SC_RIO DO OESTE;SIM;SIM
82899;4214706;RIO DOS CEDROS;SC;42;SC_RIO DOS CEDROS;SIM;SIM
82910;4214805;RIO DO SUL;SC;42;SC_RIO DO SUL;SIM;SIM
82937;4214904;RIO FORTUNA;SC;42;SC_RIO FORTUNA;SIM;SIM
82953;4215000;RIO NEGRINHO;SC;42;SC_RIO NEGRINHO;SIM;SIM
80608;4215059;RIO RUFINO;SC;42;SC_RIO RUFINO;SIM;SIM
80560;4215075;RIQUEZA;SC;42;SC_RIQUEZA;SIM;SIM
82970;4215109;RODEIO;SC;42;SC_RODEIO;SIM;SIM
82996;4215208;ROMELANDIA;SC;42;SC_ROMELANDIA;SIM;SIM
83011;4215307;SALETE;SC;42;SC_SALETE;SIM;SIM
81523;4215356;SALTINHO;SC;42;SC_SALTINHO;SIM;SIM
83038;4215406;SALTO VELOSO;SC;42;SC_SALTO VELOSO;SIM;SIM
81000;4215455;SANGAO;SC;42;SC_SANGAO;SIM;SIM
83054;4215505;SANTA CECILIA;SC;42;SC_SANTA CECILIA;SIM;SIM
80721;4215554;SANTA HELENA;SC;42;SC_SANTA HELENA;SIM;SIM
83070;4215604;SANTA ROSA DE LIMA;SC;42;SC_SANTA ROSA DE LIMA;SIM;SIM
80241;4215653;SANTA ROSA DO SUL;SC;42;SC_SANTA ROSA DO SUL;SIM;SIM
80349;4215679;SANTA TEREZINHA;SC;42;SC_SANTA TEREZINHA;SIM;SIM
81507;4215687;SANTA TEREZINHA DO PROGRE;SC;42;SC_SANTA TEREZINHA DO PROGRE;SIM;SIM
81205;4215695;SANTIAGO DO SUL;SC;42;SC_SANTIAGO DO SUL;SIM;SIM
83097;4215703;SANTO AMARO DA IMPERATRIZ;SC;42;SC_SANTO AMARO DA IMPERATRIZ;SIM;SIM
81485;4215752;SAO BERNARDINO;SC;42;SC_SAO BERNARDINO;SIM;SIM
83119;4215802;SAO BENTO DO SUL;SC;42;SC_SAO BENTO DO SUL;SIM;SIM
83135;4215901;SAO BONIFACIO;SC;42;SC_SAO BONIFACIO;SIM;SIM
83151;4216008;SAO CARLOS;SC;42;SC_SAO CARLOS;SIM;SIM
80942;4216057;SAO CRISTOVAO DO SUL;SC;42;SC_SAO CRISTOVAO DO SUL;SIM;SIM
83178;4216107;SAO DOMINGOS;SC;42;SC_SAO DOMINGOS;SIM;SIM
83194;4216206;SAO FRANCISCO DO SUL;SC;42;SC_SAO FRANCISCO DO SUL;SIM;SIM
80640;4216255;SAO JOAO DO OESTE;SC;42;SC_SAO JOAO DO OESTE;SIM;SIM
83216;4216305;SAO JOAO BATISTA;SC;42;SC_SAO JOAO BATISTA;SIM;SIM
81124;4216354;SAO JOAO DO ITAPERIU;SC;42;SC_SAO JOAO DO ITAPERIU;SIM;SIM
83232;4216404;SAO JOAO DO SUL;SC;42;SC_SAO JOAO DO SUL;SIM;SIM
83259;4216503;SAO JOAQUIM;SC;42;SC_SAO JOAQUIM;SIM;SIM
83275;4216602;SAO JOSE;SC;42;SC_SAO JOSE;SIM;SIM
83291;4216701;SAO JOSE DO CEDRO;SC;42;SC_SAO JOSE DO CEDRO;SIM;SIM
83313;4216800;SAO JOSE DO CERRITO;SC;42;SC_SAO JOSE DO CERRITO;SIM;SIM
83330;4216909;SAO LOURENCO DO OESTE;SC;42;SC_SAO LOURENCO DO OESTE;SIM;SIM
83356;4217006;SAO LUDGERO;SC;42;SC_SAO LUDGERO;SIM;SIM
83372;4217105;SAO MARTINHO;SC;42;SC_SAO MARTINHO;SIM;SIM
80780;4217154;SAO MIGUEL DA BOA VISTA;SC;42;SC_SAO MIGUEL DA BOA VISTA;SIM;SIM
83399;4217204;SAO MIGUEL DO OESTE;SC;42;SC_SAO MIGUEL DO OESTE;SIM;SIM
81183;4217253;SAO PEDRO DE ALCANTARA;SC;42;SC_SAO PEDRO DE ALCANTARA;SIM;SIM
83410;4217303;SAUDADES;SC;42;SC_SAUDADES;SIM;SIM
83437;4217402;SCHROEDER;SC;42;SC_SCHROEDER;SIM;SIM
83453;4217501;SEARA;SC;42;SC_SEARA;SIM;SIM
80284;4217550;SERRA ALTA;SC;42;SC_SERRA ALTA;SIM;SIM
83470;4217600;SIDEROPOLIS;SC;42;SC_SIDEROPOLIS;SIM;SIM
83496;4217709;SOMBRIO;SC;42;SC_SOMBRIO;SIM;SIM
80446;4217758;SUL BRASIL;SC;42;SC_SUL BRASIL;SIM;SIM
83518;4217808;TAIO;SC;42;SC_TAIO;SIM;SIM
83534;4217907;TANGARA;SC;42;SC_TANGARA;SIM;SIM
81680;4217956;TIGRINHOS;SC;42;SC_TIGRINHOS;SIM;SIM
83550;4218004;TIJUCAS;SC;42;SC_TIJUCAS;SIM;SIM
83933;4218103;TIMBE DO SUL;SC;42;SC_TIMBE DO SUL;SIM;SIM
83577;4218202;TIMBO;SC;42;SC_TIMBO;SIM;SIM
80209;4218251;TIMBO GRANDE;SC;42;SC_TIMBO GRANDE;SIM;SIM
83593;4218301;TRES BARRAS;SC;42;SC_TRES BARRAS;SIM;SIM
81345;4218350;TREVISO;SC;42;SC_TREVISO;SIM;SIM
83615;4218400;TREZE DE MAIO;SC;42;SC_TREZE DE MAIO;SIM;SIM
83631;4218509;TREZE TILIAS;SC;42;SC_TREZE TILIAS;SIM;SIM
83658;4218608;TROMBUDO CENTRAL;SC;42;SC_TROMBUDO CENTRAL;SIM;SIM
83674;4218707;TUBARAO;SC;42;SC_TUBARAO;SIM;SIM
83682;4218756;TUNAPOLIS;SC;42;SC_TUNAPOLIS;SIM;SIM
83690;4218806;TURVO;SC;42;SC_TURVO;SIM;SIM
80144;4218855;UNIAO DO OESTE;SC;42;SC_UNIAO DO OESTE;SIM;SIM
83712;4218905;URUBICI;SC;42;SC_URUBICI;SIM;SIM
80160;4218954;URUPEMA;SC;42;SC_URUPEMA;SIM;SIM
83739;4219002;URUSSANGA;SC;42;SC_URUSSANGA;SIM;SIM
83755;4219101;VARGEAO;SC;42;SC_VARGEAO;SIM;SIM
80462;4219150;VARGEM;SC;42;SC_VARGEM;SIM;SIM
80969;4219176;VARGEM BONITA;SC;42;SC_VARGEM BONITA;SIM;SIM
83771;4219200;VIDAL RAMOS;SC;42;SC_VIDAL RAMOS;SIM;SIM
83798;4219309;VIDEIRA;SC;42;SC_VIDEIRA;SIM;SIM
80128;4219358;VITOR MEIRELES;SC;42;SC_VITOR MEIRELES;SIM;SIM
83810;4219408;WITMARSUM;SC;42;SC_WITMARSUM;SIM;SIM
83836;4219507;XANXERE;SC;42;SC_XANXERE;SIM;SIM
83852;4219606;XAVANTINA;SC;42;SC_XAVANTINA;SIM;SIM
83879;4219705;XAXIM;SC;42;SC_XAXIM;SIM;SIM
81825;4219853;ZORTEA;SC;42;SC_ZORTEA;SIM;SIM
83909;4220000;BALNEÁRIO RINCAO;SC;42;SC_BALNEÁRIO RINCAO;NAO;NAO
88986;4300034;ACEGUA;RS;43;RS_ACEGUA;SIM;SIM
84948;4300059;AGUA SANTA;RS;43;RS_AGUA SANTA;SIM;SIM
85014;4300109;AGUDO;RS;43;RS_AGUDO;SIM;SIM
85030;4300208;AJURICABA;RS;43;RS_AJURICABA;SIM;SIM
85057;4300307;ALECRIM;RS;43;RS_ALECRIM;SIM;SIM
85073;4300406;ALEGRETE;RS;43;RS_ALEGRETE;SIM;SIM
85545;4300455;ALEGRIA;RS;43;RS_ALEGRIA;SIM;SIM
89001;4300471;ALMIRANTE TAMANDARE DO SU;RS;43;RS_ALMIRANTE TAMANDARE DO SU;SIM;SIM
85090;4300505;ALPESTRE;RS;43;RS_ALPESTRE;SIM;SIM
84808;4300554;ALTO ALEGRE;RS;43;RS_ALTO ALEGRE;SIM;SIM
86282;4300570;ALTO FELIZ;RS;43;RS_ALTO FELIZ;SIM;SIM
85111;4300604;ALVORADA;RS;43;RS_ALVORADA;SIM;SIM
86045;4300638;AMARAL FERRADOR;RS;43;RS_AMARAL FERRADOR;SIM;SIM
86304;4300646;AMETISTA DO SUL;RS;43;RS_AMETISTA DO SUL;SIM;SIM
86100;4300661;ANDRE DA ROCHA;RS;43;RS_ANDRE DA ROCHA;SIM;SIM
85138;4300703;ANTA GORDA;RS;43;RS_ANTA GORDA;SIM;SIM
85154;4300802;ANTONIO PRADO;RS;43;RS_ANTONIO PRADO;SIM;SIM
86320;4300851;ARAMBARE;RS;43;RS_ARAMBARE;SIM;SIM
88862;4300877;ARARICA;RS;43;RS_ARARICA;SIM;SIM
85170;4300901;ARATIBA;RS;43;RS_ARATIBA;SIM;SIM
85197;4301008;ARROIO DO MEIO;RS;43;RS_ARROIO DO MEIO;SIM;SIM
85308;4301057;ARROIO DO SAL;RS;43;RS_ARROIO DO SAL;SIM;SIM
89028;4301073;ARROIO DO PADRE;RS;43;RS_ARROIO DO PADRE;SIM;SIM
85219;4301107;ARROIO DOS RATOS;RS;43;RS_ARROIO DOS RATOS;SIM;SIM
85235;4301206;ARROIO DO TIGRE;RS;43;RS_ARROIO DO TIGRE;SIM;SIM
85251;4301305;ARROIO GRANDE;RS;43;RS_ARROIO GRANDE;SIM;SIM
85278;4301404;ARVOREZINHA;RS;43;RS_ARVOREZINHA;SIM;SIM
85294;4301503;AUGUSTO PESTANA;RS;43;RS_AUGUSTO PESTANA;SIM;SIM
84735;4301552;AUREA;RS;43;RS_AUREA;SIM;SIM
85316;4301602;BAGE;RS;43;RS_BAGE;SIM;SIM
88927;4301636;BALNEARIO PINHAL;RS;43;RS_BALNEARIO PINHAL;SIM;SIM
86223;4301651;BARAO;RS;43;RS_BARAO;SIM;SIM
85332;4301701;BARAO DE COTEGIPE;RS;43;RS_BARAO DE COTEGIPE;SIM;SIM
86347;4301750;BARAO DO TRIUNFO;RS;43;RS_BARAO DO TRIUNFO;SIM;SIM
85359;4301800;BARRACAO;RS;43;RS_BARRACAO;SIM;SIM
86363;4301859;BARRA DO GUARITA;RS;43;RS_BARRA DO GUARITA;SIM;SIM
